Entity,Code,Year,Hydro (% equivalent primary energy)
Morocco,MAR,1969,13.944498
Morocco,MAR,1970,13.103195
Morocco,MAR,1971,13.923879
Morocco,MAR,1972,13.52638
Morocco,MAR,1973,9.094625
Morocco,MAR,1974,9.54244
Morocco,MAR,1975,7.134392
Morocco,MAR,1976,6.466088
Morocco,MAR,1977,7.8848395
Morocco,MAR,1978,7.705758
Morocco,MAR,1979,7.7190423
Morocco,MAR,1980,7.3711243
Morocco,MAR,1981,5.1364617
Morocco,MAR,1982,2.7842176
Morocco,MAR,1983,2.2804005
Morocco,MAR,1984,1.7123272
Morocco,MAR,1985,2.2006676
Morocco,MAR,1986,2.8153403
Morocco,MAR,1987,3.5068123
Morocco,MAR,1988,3.7663097
Morocco,MAR,1989,4.2317386
Morocco,MAR,1990,4.359246
Morocco,MAR,1991,4.3259
Morocco,MAR,1992,3.0396228
Morocco,MAR,1993,1.3822969
Morocco,MAR,1994,2.377947
Morocco,MAR,1995,1.7634826
Morocco,MAR,1996,5.402517
Morocco,MAR,1997,5.5313864
Morocco,MAR,1998,4.600728
Morocco,MAR,1999,2.058802
Morocco,MAR,2000,1.8074726
Morocco,MAR,2001,1.9961747
Morocco,MAR,2002,1.8891698
Morocco,MAR,2003,3.205165
Morocco,MAR,2004,3.086618
Morocco,MAR,2005,1.712185
Morocco,MAR,2006,1.6977588
Morocco,MAR,2007,1.5625434
Morocco,MAR,2008,1.4286569
Morocco,MAR,2009,4.0801725
Morocco,MAR,2010,4.93708
Morocco,MAR,2011,2.7019656
Morocco,MAR,2012,2.145695
Morocco,MAR,2013,3.547209
Morocco,MAR,2014,2.0439467
Morocco,MAR,2015,2.2984154
Morocco,MAR,2016,1.5052358
Morocco,MAR,2017,1.3485256
Morocco,MAR,2018,1.8528241
Morocco,MAR,2019,1.2616143
Morocco,MAR,2020,0.9395246
Morocco,MAR,2021,0.79584086
Morocco,MAR,2022,0.3418933
Morocco,MAR,2023,0.15585418
Netherlands,NLD,1965,0
Netherlands,NLD,1966,0
Netherlands,NLD,1967,0
Netherlands,NLD,1968,0
Netherlands,NLD,1969,0
Netherlands,NLD,1970,0
Netherlands,NLD,1971,0
Netherlands,NLD,1972,0
Netherlands,NLD,1973,0
Netherlands,NLD,1974,0
Netherlands,NLD,1975,0
Netherlands,NLD,1976,0
Netherlands,NLD,1977,0
Netherlands,NLD,1978,0
Netherlands,NLD,1979,0
Netherlands,NLD,1980,0
Netherlands,NLD,1981,0
Netherlands,NLD,1982,0
Netherlands,NLD,1983,0
Netherlands,NLD,1984,0
Netherlands,NLD,1985,0.0010780811
Netherlands,NLD,1986,0.0010271604
Netherlands,NLD,1987,0.00033547595
Netherlands,NLD,1988,0.0006687212
Netherlands,NLD,1989,0.012314441
Netherlands,NLD,1990,0.027597956
Netherlands,NLD,1991,0.03313642
Netherlands,NLD,1992,0.037784263
Netherlands,NLD,1993,0.028727854
Netherlands,NLD,1994,0.031564485
Netherlands,NLD,1995,0.026689764
Netherlands,NLD,1996,0.023257958
Netherlands,NLD,1997,0.02723561
Netherlands,NLD,1998,0.033013772
Netherlands,NLD,1999,0.026853641
Netherlands,NLD,2000,0.04182025
Netherlands,NLD,2001,0.03296549
Netherlands,NLD,2002,0.03059185
Netherlands,NLD,2003,0.0198348
Netherlands,NLD,2004,0.025338035
Netherlands,NLD,2005,0.022655167
Netherlands,NLD,2006,0.027472489
Netherlands,NLD,2007,0.027318195
Netherlands,NLD,2008,0.025676966
Netherlands,NLD,2009,0.025156613
Netherlands,NLD,2010,0.024697682
Netherlands,NLD,2011,0.01410138
Netherlands,NLD,2012,0.02612261
Netherlands,NLD,2013,0.029311549
Netherlands,NLD,2014,0.029834365
Netherlands,NLD,2015,0.024330486
Netherlands,NLD,2016,0.025662038
Netherlands,NLD,2017,0.0153669445
Netherlands,NLD,2018,0.018642258
Netherlands,NLD,2019,0.019127069
Netherlands,NLD,2020,0.012218684
Netherlands,NLD,2021,0.022756964
Netherlands,NLD,2022,0.013646627
Netherlands,NLD,2023,0.018505681
New Zealand,NZL,1970,35.409485
New Zealand,NZL,1971,38.413677
New Zealand,NZL,1972,38.17475
New Zealand,NZL,1973,36.30027
New Zealand,NZL,1974,36.03367
New Zealand,NZL,1975,38.916885
New Zealand,NZL,1976,35.023067
New Zealand,NZL,1977,32.589073
New Zealand,NZL,1978,35.01688
New Zealand,NZL,1979,40.689922
New Zealand,NZL,1980,42.6404
New Zealand,NZL,1981,43.206333
New Zealand,NZL,1982,38.895542
New Zealand,NZL,1983,40.3811
New Zealand,NZL,1984,39.314747
New Zealand,NZL,1985,37.739723
New Zealand,NZL,1986,39.26685
New Zealand,NZL,1987,38.54183
New Zealand,NZL,1988,38.747852
New Zealand,NZL,1989,37.21534
New Zealand,NZL,1990,36.7735
New Zealand,NZL,1991,35.5958
New Zealand,NZL,1992,32.740326
New Zealand,NZL,1993,35.398514
New Zealand,NZL,1994,36.883698
New Zealand,NZL,1995,37.886383
New Zealand,NZL,1996,35.51696
New Zealand,NZL,1997,31.544634
New Zealand,NZL,1998,34.340027
New Zealand,NZL,1999,30.81524
New Zealand,NZL,2000,31.475351
New Zealand,NZL,2001,27.999746
New Zealand,NZL,2002,30.855333
New Zealand,NZL,2003,30.03848
New Zealand,NZL,2004,33.448277
New Zealand,NZL,2005,29.19951
New Zealand,NZL,2006,29.129705
New Zealand,NZL,2007,29.13206
New Zealand,NZL,2008,27.29259
New Zealand,NZL,2009,29.466398
New Zealand,NZL,2010,29.188257
New Zealand,NZL,2011,29.340315
New Zealand,NZL,2012,26.395533
New Zealand,NZL,2013,26.198769
New Zealand,NZL,2014,26.28087
New Zealand,NZL,2015,26.193567
New Zealand,NZL,2016,27.15412
New Zealand,NZL,2017,25.784525
New Zealand,NZL,2018,26.874475
New Zealand,NZL,2019,25.590157
New Zealand,NZL,2020,26.63708
New Zealand,NZL,2021,26.92194
New Zealand,NZL,2022,29.501429
New Zealand,NZL,2023,28.795538
Non-OECD (EI),,1965,4.7560067
Non-OECD (EI),,1966,4.895407
Non-OECD (EI),,1967,4.775985
Non-OECD (EI),,1968,5.2016287
Non-OECD (EI),,1969,5.3234386
Non-OECD (EI),,1970,5.4278145
Non-OECD (EI),,1971,5.324521
Non-OECD (EI),,1972,5.3024645
Non-OECD (EI),,1973,5.2258162
Non-OECD (EI),,1974,5.50046
Non-OECD (EI),,1975,5.412756
Non-OECD (EI),,1976,5.5127816
Non-OECD (EI),,1977,5.664164
Non-OECD (EI),,1978,5.911921
Non-OECD (EI),,1979,6.0055056
Non-OECD (EI),,1980,6.3136845
Non-OECD (EI),,1981,6.360749
Non-OECD (EI),,1982,6.168159
Non-OECD (EI),,1983,6.191708
Non-OECD (EI),,1984,6.4325213
Non-OECD (EI),,1985,6.592045
Non-OECD (EI),,1986,6.631454
Non-OECD (EI),,1987,6.552209
Non-OECD (EI),,1988,6.6641693
Non-OECD (EI),,1989,6.6847897
Non-OECD (EI),,1990,6.777249
Non-OECD (EI),,1991,7.001722
Non-OECD (EI),,1992,7.09019
Non-OECD (EI),,1993,7.5093193
Non-OECD (EI),,1994,7.8753767
Non-OECD (EI),,1995,8.0293455
Non-OECD (EI),,1996,7.8375864
Non-OECD (EI),,1997,7.891833
Non-OECD (EI),,1998,8.181839
Non-OECD (EI),,1999,8.060085
Non-OECD (EI),,2000,8.041134
Non-OECD (EI),,2001,7.9335427
Non-OECD (EI),,2002,7.73808
Non-OECD (EI),,2003,7.2984405
Non-OECD (EI),,2004,7.4801126
Non-OECD (EI),,2005,7.3780227
Non-OECD (EI),,2006,7.3175564
Non-OECD (EI),,2007,7.2439857
Non-OECD (EI),,2008,7.4541025
Non-OECD (EI),,2009,7.342453
Non-OECD (EI),,2010,7.428066
Non-OECD (EI),,2011,7.1058545
Non-OECD (EI),,2012,7.3183093
Non-OECD (EI),,2013,7.52687
Non-OECD (EI),,2014,7.6817646
Non-OECD (EI),,2015,7.558199
Non-OECD (EI),,2016,7.7385716
Non-OECD (EI),,2017,7.608547
Non-OECD (EI),,2018,7.543767
Non-OECD (EI),,2019,7.570117
Non-OECD (EI),,2020,7.8332615
Non-OECD (EI),,2021,7.346194
Non-OECD (EI),,2022,7.3535104
Non-OECD (EI),,2023,6.8493934
North America,,1965,5.892124
North America,,1966,5.836619
North America,,1967,6.1477747
North America,,1968,5.875306
North America,,1969,6.2173977
North America,,1970,6.0691533
North America,,1971,6.2559485
North America,,1972,6.2848997
North America,,1973,6.1647835
North America,,1974,6.8462853
North America,,1975,6.8680816
North America,,1976,6.4711595
North America,,1977,5.6209006
North America,,1978,6.3436046
North America,,1979,6.369357
North America,,1980,6.5699005
North America,,1981,6.8070297
North America,,1982,7.554279
North America,,1983,7.959201
North America,,1984,7.711398
North America,,1985,7.471539
North America,,1986,7.533797
North America,,1987,6.854424
North America,,1988,6.2068863
North America,,1989,6.4047174
North America,,1990,6.6280785
North America,,1991,6.676992
North America,,1992,6.3220124
North America,,1993,6.5609503
North America,,1994,6.196406
North America,,1995,6.729338
North America,,1996,7.103755
North America,,1997,7.016706
North America,,1998,6.470874
North America,,1999,6.514354
North America,,2000,6.046475
North America,,2001,5.2801056
North America,,2002,5.7192507
North America,,2003,5.6036367
North America,,2004,5.454252
North America,,2005,5.6404657
North America,,2006,5.7412314
North America,,2007,5.3590245
North America,,2008,5.68201
North America,,2009,5.911177
North America,,2010,5.5300083
North America,,2011,6.1927433
North America,,2012,5.9255033
North America,,2013,5.7541375
North America,,2014,5.5920267
North America,,2015,5.453112
North America,,2016,5.5901732
North America,,2017,5.8802423
North America,,2018,5.562032
North America,,2019,5.4428983
North America,,2020,5.8997326
North America,,2021,5.363867
North America,,2022,5.3688016
North America,,2023,4.8977284
North America (EI),,1965,5.977876
North America (EI),,1966,5.9195347
North America (EI),,1967,6.2380524
North America (EI),,1968,5.958261
North America (EI),,1969,6.303026
North America (EI),,1970,6.160399
North America (EI),,1971,6.344195
North America (EI),,1972,6.3795185
North America (EI),,1973,6.2629666
North America (EI),,1974,6.9574223
North America (EI),,1975,6.976529
North America (EI),,1976,6.566065
North America (EI),,1977,5.7078395
North America (EI),,1978,6.4393682
North America (EI),,1979,6.462668
North America (EI),,1980,6.674286
North America (EI),,1981,6.911684
North America (EI),,1982,7.6732974
North America (EI),,1983,8.080897
North America (EI),,1984,7.8252444
North America (EI),,1985,7.574188
North America (EI),,1986,7.6349998
North America (EI),,1987,6.9420123
North America (EI),,1988,6.280187
North America (EI),,1989,6.495248
North America (EI),,1990,6.723109
North America (EI),,1991,6.7702317
North America (EI),,1992,6.4043303
North America (EI),,1993,6.642437
North America (EI),,1994,6.2829013
North America (EI),,1995,6.82228
North America (EI),,1996,7.2017026
North America (EI),,1997,7.120364
North America (EI),,1998,6.5627236
North America (EI),,1999,6.5988116
North America (EI),,2000,6.1444793
North America (EI),,2001,5.374121
North America (EI),,2002,5.8200827
North America (EI),,2003,5.702422
North America (EI),,2004,5.5498977
North America (EI),,2005,5.740689
North America (EI),,2006,5.8522882
North America (EI),,2007,5.45834
North America (EI),,2008,5.786178
North America (EI),,2009,6.018908
North America (EI),,2010,5.6316037
North America (EI),,2011,6.3072386
North America (EI),,2012,6.031027
North America (EI),,2013,5.850529
North America (EI),,2014,5.690995
North America (EI),,2015,5.5551987
North America (EI),,2016,5.6885614
North America (EI),,2017,5.977786
North America (EI),,2018,5.65211
North America (EI),,2019,5.5371246
North America (EI),,2020,5.9970345
North America (EI),,2021,5.4469047
North America (EI),,2022,5.4496756
North America (EI),,2023,4.976325
North Macedonia,MKD,1997,8.866941
North Macedonia,MKD,1998,9.439985
North Macedonia,MKD,1999,12.636175
North Macedonia,MKD,2000,11.215343
North Macedonia,MKD,2001,6.3362026
North Macedonia,MKD,2002,7.790694
North Macedonia,MKD,2003,12.461907
North Macedonia,MKD,2004,13.524393
North Macedonia,MKD,2005,13.111357
North Macedonia,MKD,2006,14.148088
North Macedonia,MKD,2007,8.686331
North Macedonia,MKD,2008,7.4236717
North Macedonia,MKD,2009,11.389923
North Macedonia,MKD,2010,19.904745
North Macedonia,MKD,2011,11.698916
North Macedonia,MKD,2012,9.1035
North Macedonia,MKD,2013,14.332466
North Macedonia,MKD,2014,11.690323
North Macedonia,MKD,2015,17.04039
North Macedonia,MKD,2016,16.603172
North Macedonia,MKD,2017,10.038946
North Macedonia,MKD,2018,15.5768585
North Macedonia,MKD,2019,9.876559
North Macedonia,MKD,2020,12.10534
North Macedonia,MKD,2021,13.098998
North Macedonia,MKD,2022,11.450256
North Macedonia,MKD,2023,12.573406
Norway,NOR,1977,64.2686
Norway,NOR,1978,64.17826
Norway,NOR,1979,65.86465
Norway,NOR,1980,65.252464
Norway,NOR,1981,68.59788
Norway,NOR,1982,69.16161
Norway,NOR,1983,71.88228
Norway,NOR,1984,71.13633
Norway,NOR,1985,69.52552
Norway,NOR,1986,66.95777
Norway,NOR,1987,68.41643
Norway,NOR,1988,69.96111
Norway,NOR,1989,71.42314
Norway,NOR,1990,72.67354
Norway,NOR,1991,71.32282
Norway,NOR,1992,72.14249
Norway,NOR,1993,71.86784
Norway,NOR,1994,69.44527
Norway,NOR,1995,70.55018
Norway,NOR,1996,65.73368
Norway,NOR,1997,66.245605
Norway,NOR,1998,67.11149
Norway,NOR,1999,68.32698
Norway,NOR,2000,71.90853
Norway,NOR,2001,68.16685
Norway,NOR,2002,69.48646
Norway,NOR,2003,63.73947
Norway,NOR,2004,64.43362
Norway,NOR,2005,69.60494
Norway,NOR,2006,66.45694
Norway,NOR,2007,68.25239
Norway,NOR,2008,69.55593
Norway,NOR,2009,67.77799
Norway,NOR,2010,64.91566
Norway,NOR,2011,65.78057
Norway,NOR,2012,69.16095
Norway,NOR,2013,66.637436
Norway,NOR,2014,67.60001
Norway,NOR,2015,67.20319
Norway,NOR,2016,68.44819
Norway,NOR,2017,67.5262
Norway,NOR,2018,66.543655
Norway,NOR,2019,63.908493
Norway,NOR,2020,66.4051
Norway,NOR,2021,65.95726
Norway,NOR,2022,62.453293
Norway,NOR,2023,63.910057
OECD (EI),,1965,6.936441
OECD (EI),,1966,6.978504
OECD (EI),,1967,6.8998766
OECD (EI),,1968,6.659074
OECD (EI),,1969,6.5294065
OECD (EI),,1970,6.349759
OECD (EI),,1971,6.450244
OECD (EI),,1972,6.3947453
OECD (EI),,1973,6.069745
OECD (EI),,1974,6.7481318
OECD (EI),,1975,6.875338
OECD (EI),,1976,6.2983503
OECD (EI),,1977,6.2058377
OECD (EI),,1978,6.4616046
OECD (EI),,1979,6.5727873
OECD (EI),,1980,6.7121096
OECD (EI),,1981,6.9665117
OECD (EI),,1982,7.365967
OECD (EI),,1983,7.655224
OECD (EI),,1984,7.370167
OECD (EI),,1985,7.177884
OECD (EI),,1986,7.055859
OECD (EI),,1987,6.8571787
OECD (EI),,1988,6.7201514
OECD (EI),,1989,6.4287086
OECD (EI),,1990,6.609907
OECD (EI),,1991,6.62005
OECD (EI),,1992,6.488068
OECD (EI),,1993,6.791154
OECD (EI),,1994,6.4592724
OECD (EI),,1995,6.7341084
OECD (EI),,1996,6.6889315
OECD (EI),,1997,6.7422614
OECD (EI),,1998,6.560711
OECD (EI),,1999,6.5280247
OECD (EI),,2000,6.4166584
OECD (EI),,2001,5.957125
OECD (EI),,2002,5.9721847
OECD (EI),,2003,5.7776785
OECD (EI),,2004,5.766606
OECD (EI),,2005,5.7376013
OECD (EI),,2006,5.793277
OECD (EI),,2007,5.5708103
OECD (EI),,2008,5.830024
OECD (EI),,2009,6.0159554
OECD (EI),,2010,5.929202
OECD (EI),,2011,6.111588
OECD (EI),,2012,6.1498528
OECD (EI),,2013,6.1256275
OECD (EI),,2014,6.0494223
OECD (EI),,2015,5.9454093
OECD (EI),,2016,5.9934444
OECD (EI),,2017,5.8808804
OECD (EI),,2018,5.8927135
OECD (EI),,2019,5.788029
OECD (EI),,2020,6.370852
OECD (EI),,2021,5.8720026
OECD (EI),,2022,5.6052694
OECD (EI),,2023,5.635813
Oceania,,1965,10.247791
Oceania,,1966,10.00106
Oceania,,1967,9.863011
Oceania,,1968,9.799403
Oceania,,1969,9.730637
Oceania,,1970,9.992585
Oceania,,1971,10.7933035
Oceania,,1972,10.653867
Oceania,,1973,10.219173
Oceania,,1974,10.273031
Oceania,,1975,10.969514
Oceania,,1976,9.964609
Oceania,,1977,9.0890465
Oceania,,1978,9.50759
Oceania,,1979,9.910824
Oceania,,1980,9.921118
Oceania,,1981,9.994718
Oceania,,1982,9.290165
Oceania,,1983,9.557283
Oceania,,1984,9.6687155
Oceania,,1985,9.469598
Oceania,,1986,9.90128
Oceania,,1987,9.504477
Oceania,,1988,9.535867
Oceania,,1989,9.003981
Oceania,,1990,9.066753
Oceania,,1991,9.236157
Oceania,,1992,8.754315
Oceania,,1993,9.2078905
Oceania,,1994,9.316154
Oceania,,1995,9.32225
Oceania,,1996,8.864173
Oceania,,1997,8.078082
Oceania,,1998,8.302882
Oceania,,1999,7.6397915
Oceania,,2000,7.8801074
Oceania,,2001,7.198416
Oceania,,2002,7.5825014
Oceania,,2003,7.27039
Oceania,,2004,7.546708
Oceania,,2005,6.776922
Oceania,,2006,6.442893
Oceania,,2007,5.977313
Oceania,,2008,5.4487844
Oceania,,2009,5.9191437
Oceania,,2010,6.123016
Oceania,,2011,6.8682275
Oceania,,2012,6.1722207
Oceania,,2013,6.3944006
Oceania,,2014,5.7848535
Oceania,,2015,5.610749
Oceania,,2016,6.262726
Oceania,,2017,5.5292683
Oceania,,2018,6.1197886
Oceania,,2019,5.373515
Oceania,,2020,5.569262
Oceania,,2021,5.7618065
Oceania,,2022,5.912785
Oceania,,2023,5.676084
Oman,OMN,1994,0
Oman,OMN,1995,0
Oman,OMN,1996,0
Oman,OMN,1997,0
Oman,OMN,1998,0
Oman,OMN,1999,0
Pakistan,PAK,1965,7.8989334
Pakistan,PAK,1966,7.8401723
Pakistan,PAK,1967,8.392017
Pakistan,PAK,1968,8.885178
Pakistan,PAK,1969,9.32975
Pakistan,PAK,1970,8.390381
Pakistan,PAK,1971,11.718861
Pakistan,PAK,1972,13.253895
Pakistan,PAK,1973,13.087776
Pakistan,PAK,1974,12.144384
Pakistan,PAK,1975,13.310855
Pakistan,PAK,1976,14.231518
Pakistan,PAK,1977,15.620375
Pakistan,PAK,1978,18.110392
Pakistan,PAK,1979,17.961802
Pakistan,PAK,1980,16.982367
Pakistan,PAK,1981,16.494284
Pakistan,PAK,1982,16.829155
Pakistan,PAK,1983,18.23449
Pakistan,PAK,1984,17.859362
Pakistan,PAK,1985,17.652676
Pakistan,PAK,1986,15.925441
Pakistan,PAK,1987,18.666111
Pakistan,PAK,1988,18.419365
Pakistan,PAK,1989,17.649538
Pakistan,PAK,1990,16.537376
Pakistan,PAK,1991,16.70148
Pakistan,PAK,1992,17.344547
Pakistan,PAK,1993,17.234846
Pakistan,PAK,1994,16.347652
Pakistan,PAK,1995,16.378124
Pakistan,PAK,1996,16.762865
Pakistan,PAK,1997,12.898633
Pakistan,PAK,1998,15.707119
Pakistan,PAK,1999,13.423369
Pakistan,PAK,2000,10.732646
Pakistan,PAK,2001,10.852812
Pakistan,PAK,2002,11.592025
Pakistan,PAK,2003,12.740202
Pakistan,PAK,2004,12.12486
Pakistan,PAK,2005,13.597511
Pakistan,PAK,2006,12.633492
Pakistan,PAK,2007,12.365289
Pakistan,PAK,2008,10.552821
Pakistan,PAK,2009,10.883661
Pakistan,PAK,2010,11.1696
Pakistan,PAK,2011,11.401279
Pakistan,PAK,2012,4.283917
Pakistan,PAK,2013,11.415105
Pakistan,PAK,2014,11.303852
Pakistan,PAK,2015,10.819788
Pakistan,PAK,2016,17.07221
Pakistan,PAK,2017,8.542183
Pakistan,PAK,2018,8.032242
Pakistan,PAK,2019,9.694911
Pakistan,PAK,2020,10.746649
Pakistan,PAK,2021,9.085862
Pakistan,PAK,2022,9.006036
Pakistan,PAK,2023,10.369452
Peru,PER,1965,14.111192
Peru,PER,1966,12.44985
Peru,PER,1967,13.701914
Peru,PER,1968,14.438605
Peru,PER,1969,15.602733
Peru,PER,1970,14.453897
Peru,PER,1971,16.715973
Peru,PER,1972,19.3009
Peru,PER,1973,18.316326
Peru,PER,1974,17.399542
Peru,PER,1975,17.258879
Peru,PER,1976,17.92956
Peru,PER,1977,18.497793
Peru,PER,1978,19.048883
Peru,PER,1979,19.859224
Peru,PER,1980,19.399488
Peru,PER,1981,21.051376
Peru,PER,1982,21.953566
Peru,PER,1983,24.234468
Peru,PER,1984,24.675081
Peru,PER,1985,27.045567
Peru,PER,1986,26.92447
Peru,PER,1987,26.664022
Peru,PER,1988,26.299318
Peru,PER,1989,28.779715
Peru,PER,1990,28.926926
Peru,PER,1991,32.013134
Peru,PER,1992,27.7203
Peru,PER,1993,30.888271
Peru,PER,1994,30.691614
Peru,PER,1995,28.694714
Peru,PER,1996,28.665913
Peru,PER,1997,28.994297
Peru,PER,1998,29.365496
Peru,PER,1999,30.144735
Peru,PER,2000,32.459846
Peru,PER,2001,35.4258
Peru,PER,2002,35.203342
Peru,PER,2003,36.398342
Peru,PER,2004,32.085815
Peru,PER,2005,31.439339
Peru,PER,2006,33.669132
Peru,PER,2007,30.660757
Peru,PER,2008,27.51616
Peru,PER,2009,28.01127
Peru,PER,2010,24.704638
Peru,PER,2011,23.925844
Peru,PER,2012,23.530998
Peru,PER,2013,23.166233
Peru,PER,2014,22.382612
Peru,PER,2015,22.646618
Peru,PER,2016,21.614183
Peru,PER,2017,25.486887
Peru,PER,2018,25.539103
Peru,PER,2019,25.394058
Peru,PER,2020,27.835726
Peru,PER,2021,25.515337
Peru,PER,2022,22.945116
Peru,PER,2023,21.949848
Philippines,PHL,1994,7.659882
Philippines,PHL,1995,7.1298766
Philippines,PHL,1996,7.5034704
Philippines,PHL,1997,5.937628
Philippines,PHL,1998,4.992251
Philippines,PHL,1999,7.5960193
Philippines,PHL,2000,7.4944897
Philippines,PHL,2001,6.936979
Philippines,PHL,2002,6.790958
Philippines,PHL,2003,7.3179383
Philippines,PHL,2004,7.7557483
Philippines,PHL,2005,7.5201044
Philippines,PHL,2006,9.263264
Philippines,PHL,2007,7.6433725
Philippines,PHL,2008,8.44397
Philippines,PHL,2009,8.247941
Philippines,PHL,2010,6.3510256
Philippines,PHL,2011,7.691001
Philippines,PHL,2012,7.810988
Philippines,PHL,2013,7.0937805
Philippines,PHL,2014,6.117208
Philippines,PHL,2015,5.2576966
Philippines,PHL,2016,4.4805126
Philippines,PHL,2017,4.808963
Philippines,PHL,2018,4.5251536
Philippines,PHL,2019,3.7452767
Philippines,PHL,2020,3.7005296
Philippines,PHL,2021,4.4293594
Philippines,PHL,2022,4.6244044
Philippines,PHL,2023,4.3407054
Poland,POL,1965,0.34140214
Poland,POL,1966,0.33487558
Poland,POL,1967,0.34751803
Poland,POL,1968,0.3391017
Poland,POL,1969,0.25587523
Poland,POL,1970,0.53008556
Poland,POL,1971,0.45523676
Poland,POL,1972,0.41345957
Poland,POL,1973,0.39316213
Poland,POL,1974,0.55466926
Poland,POL,1975,0.48222205
Poland,POL,1976,0.378387
Poland,POL,1977,0.43171898
Poland,POL,1978,0.40992185
Poland,POL,1979,0.37411308
Poland,POL,1980,0.46441746
Poland,POL,1981,0.46861067
Poland,POL,1982,0.3322972
Poland,POL,1983,0.35907277
Poland,POL,1984,0.2903544
Poland,POL,1985,0.3734442
Poland,POL,1986,0.3037868
Poland,POL,1987,0.31552422
Poland,POL,1988,0.34723055
Poland,POL,1989,0.32376453
Poland,POL,1990,0.34619108
Poland,POL,1991,0.35583836
Poland,POL,1992,0.39351788
Poland,POL,1993,0.38874495
Poland,POL,1994,0.47309422
Poland,POL,1995,0.50326735
Poland,POL,1996,0.49056637
Poland,POL,1997,0.50311947
Poland,POL,1998,0.6183383
Poland,POL,1999,0.5885457
Poland,POL,2000,0.6120167
Poland,POL,2001,0.6759675
Poland,POL,2002,0.6654824
Poland,POL,2003,0.4685821
Poland,POL,2004,0.5762093
Poland,POL,2005,0.5934793
Poland,POL,2006,0.5232827
Poland,POL,2007,0.60205495
Poland,POL,2008,0.5380563
Poland,POL,2009,0.61120033
Poland,POL,2010,0.7003402
Poland,POL,2011,0.55331326
Poland,POL,2012,0.49518475
Poland,POL,2013,0.5875707
Poland,POL,2014,0.54288673
Poland,POL,2015,0.44727713
Poland,POL,2016,0.49782288
Poland,POL,2017,0.5638471
Poland,POL,2018,0.42649192
Poland,POL,2019,0.43480757
Poland,POL,2020,0.48834252
Poland,POL,2021,0.4997626
Poland,POL,2022,0.43234187
Poland,POL,2023,0.5443912
Portugal,PRT,1996,17.295918
Portugal,PRT,1997,15.115082
Portugal,PRT,1998,13.7358265
Portugal,PRT,1999,7.5575104
Portugal,PRT,2000,11.387326
Portugal,PRT,2001,13.799206
Portugal,PRT,2002,7.6684275
Portugal,PRT,2003,14.94172
Portugal,PRT,2004,9.519294
Portugal,PRT,2005,4.541899
Portugal,PRT,2006,10.500731
Portugal,PRT,2007,9.530558
Portugal,PRT,2008,6.69186
Portugal,PRT,2009,8.02738
Portugal,PRT,2010,14.738365
Portugal,PRT,2011,10.980147
Portugal,PRT,2012,5.828771
Portugal,PRT,2013,12.918527
Portugal,PRT,2014,14.455709
Portugal,PRT,2015,8.055513
Portugal,PRT,2016,13.583602
Portugal,PRT,2017,5.1986675
Portugal,PRT,2018,10.655764
Portugal,PRT,2019,7.9315743
Portugal,PRT,2020,11.96329
Portugal,PRT,2021,11.692069
Portugal,PRT,2022,6.499101
Portugal,PRT,2023,11.929453
Romania,ROU,1965,1.0662187
Romania,ROU,1966,1.0295304
Romania,ROU,1967,1.3156693
Romania,ROU,1968,1.3085219
Romania,ROU,1969,1.6154397
Romania,ROU,1970,1.8980383
Romania,ROU,1971,2.8985317
Romania,ROU,1972,4.4929147
Romania,ROU,1973,4.244083
Romania,ROU,1974,4.733459
Romania,ROU,1975,4.7930484
Romania,ROU,1976,3.8519478
Romania,ROU,1977,4.1872053
Romania,ROU,1978,4.415802
Romania,ROU,1979,4.6259027
Romania,ROU,1980,5.1059165
Romania,ROU,1981,5.13411
Romania,ROU,1982,4.819664
Romania,ROU,1983,4.1099567
Romania,ROU,1984,4.6709805
Romania,ROU,1985,5.2583566
Romania,ROU,1986,4.378278
Romania,ROU,1987,4.377777
Romania,ROU,1988,5.665993
Romania,ROU,1989,5.2358437
Romania,ROU,1990,4.589432
Romania,ROU,1991,6.907993
Romania,ROU,1992,6.282625
Romania,ROU,1993,7.0540547
Romania,ROU,1994,7.641244
Romania,ROU,1995,8.897041
Romania,ROU,1996,8.4489
Romania,ROU,1997,9.893258
Romania,ROU,1998,11.658257
Romania,ROU,1999,12.841183
Romania,ROU,2000,10.396162
Romania,ROU,2001,10.312888
Romania,ROU,2002,10.612939
Romania,ROU,2003,8.714611
Romania,ROU,2004,10.398207
Romania,ROU,2005,12.566209
Romania,ROU,2006,11.169622
Romania,ROU,2007,10.010065
Romania,ROU,2008,10.742382
Romania,ROU,2009,11.063378
Romania,ROU,2010,13.92117
Romania,ROU,2011,9.949886
Romania,ROU,2012,8.41126
Romania,ROU,2013,10.90937
Romania,ROU,2014,13.236561
Romania,ROU,2015,11.752299
Romania,ROU,2016,12.664266
Romania,ROU,2017,9.943071
Romania,ROU,2018,11.920351
Romania,ROU,2019,10.700625
Romania,ROU,2020,10.932568
Romania,ROU,2021,11.682322
Romania,ROU,2022,10.1183
Romania,ROU,2023,13.365373
Russia,RUS,1985,4.942973
Russia,RUS,1986,4.9969373
Russia,RUS,1987,4.785533
Russia,RUS,1988,4.656944
Russia,RUS,1989,4.6052628
Russia,RUS,1990,4.896344
Russia,RUS,1991,5.0012074
Russia,RUS,1992,5.334785
Russia,RUS,1993,5.778262
