Entity,Code,Year,Renewables (% equivalent primary energy)
Lower-middle-income countries,,1967,8.371533
Lower-middle-income countries,,1968,9.0507965
Lower-middle-income countries,,1969,9.367894
Lower-middle-income countries,,1970,9.705309
Lower-middle-income countries,,1971,10.214981
Lower-middle-income countries,,1972,9.759897
Lower-middle-income countries,,1973,9.53396
Lower-middle-income countries,,1974,9.03564
Lower-middle-income countries,,1975,9.520579
Lower-middle-income countries,,1976,9.681474
Lower-middle-income countries,,1977,9.745202
Lower-middle-income countries,,1978,11.577248
Lower-middle-income countries,,1979,10.572828
Lower-middle-income countries,,1980,10.752956
Lower-middle-income countries,,1981,10.648637
Lower-middle-income countries,,1982,9.352696
Lower-middle-income countries,,1983,8.607584
Lower-middle-income countries,,1984,8.989709
Lower-middle-income countries,,1985,5.05345
Lower-middle-income countries,,1986,4.9622035
Lower-middle-income countries,,1987,4.770031
Lower-middle-income countries,,1988,5.0782666
Lower-middle-income countries,,1989,5.271923
Lower-middle-income countries,,1990,5.0146017
Lower-middle-income countries,,1991,5.2812133
Lower-middle-income countries,,1992,5.3189597
Lower-middle-income countries,,1993,5.872863
Lower-middle-income countries,,1994,6.277758
Lower-middle-income countries,,1995,5.92535
Lower-middle-income countries,,1996,5.7357864
Lower-middle-income countries,,1997,5.353681
Lower-middle-income countries,,1998,6.115426
Lower-middle-income countries,,1999,5.929312
Lower-middle-income countries,,2000,5.3848834
Lower-middle-income countries,,2001,5.266511
Lower-middle-income countries,,2002,5.0273113
Lower-middle-income countries,,2003,5.139429
Lower-middle-income countries,,2004,5.827885
Lower-middle-income countries,,2005,5.6232657
Lower-middle-income countries,,2006,6.076301
Lower-middle-income countries,,2007,6.039683
Lower-middle-income countries,,2008,5.552591
Lower-middle-income countries,,2009,5.428847
Lower-middle-income countries,,2010,5.494945
Lower-middle-income countries,,2011,5.9887776
Lower-middle-income countries,,2012,5.543924
Lower-middle-income countries,,2013,6.395301
Lower-middle-income countries,,2014,6.3098083
Lower-middle-income countries,,2015,6.126577
Lower-middle-income countries,,2016,6.2717376
Lower-middle-income countries,,2017,6.673791
Lower-middle-income countries,,2018,6.717901
Lower-middle-income countries,,2019,7.343902
Lower-middle-income countries,,2020,7.9163675
Lower-middle-income countries,,2021,8.031763
Lower-middle-income countries,,2022,8.727102
Lower-middle-income countries,,2023,8.504815
Luxembourg,LUX,1965,0.61123127
Luxembourg,LUX,1966,0.5740102
Luxembourg,LUX,1967,0.6577615
Luxembourg,LUX,1968,0.621158
Luxembourg,LUX,1969,0.5022577
Luxembourg,LUX,1970,0.53466296
Luxembourg,LUX,1971,0.31431046
Luxembourg,LUX,1972,0.35941938
Luxembourg,LUX,1973,0.29934058
Luxembourg,LUX,1974,0.43540338
Luxembourg,LUX,1975,0.45285678
Luxembourg,LUX,1976,0.28488272
Luxembourg,LUX,1977,0.69326395
Luxembourg,LUX,1978,0.65441746
Luxembourg,LUX,1979,0.69214594
Luxembourg,LUX,1980,0.7774393
Luxembourg,LUX,1981,0.99061763
Luxembourg,LUX,1982,0.95946485
Luxembourg,LUX,1983,1.0039245
Luxembourg,LUX,1984,1.0007659
Luxembourg,LUX,1985,0.8154661
Luxembourg,LUX,1986,0.97844577
Luxembourg,LUX,1987,1.2274541
Luxembourg,LUX,1988,1.1297148
Luxembourg,LUX,1989,0.76268095
Luxembourg,LUX,1990,0.66460145
Luxembourg,LUX,1991,0.7338108
Luxembourg,LUX,1992,0.61074954
Luxembourg,LUX,1993,0.6041135
Luxembourg,LUX,1994,0.7752812
Luxembourg,LUX,1995,0.95018226
Luxembourg,LUX,1996,0.6496767
Luxembourg,LUX,1997,0.90258384
Luxembourg,LUX,1998,1.294618
Luxembourg,LUX,1999,1.0463187
Luxembourg,LUX,2000,1.3703701
Luxembourg,LUX,2001,1.2522312
Luxembourg,LUX,2002,1.0301427
Luxembourg,LUX,2003,0.9174109
Luxembourg,LUX,2004,1.1120353
Luxembourg,LUX,2005,1.1679212
Luxembourg,LUX,2006,1.390871
Luxembourg,LUX,2007,2.558158
Luxembourg,LUX,2008,2.6651092
Luxembourg,LUX,2009,2.6304793
Luxembourg,LUX,2010,2.5002353
Luxembourg,LUX,2011,2.5544233
Luxembourg,LUX,2012,2.9861996
Luxembourg,LUX,2013,3.662436
Luxembourg,LUX,2014,4.359298
Luxembourg,LUX,2015,5.0304484
Luxembourg,LUX,2016,5.434288
Luxembourg,LUX,2017,6.696398
Luxembourg,LUX,2018,7.141253
Luxembourg,LUX,2019,7.91731
Luxembourg,LUX,2020,10.869298
Luxembourg,LUX,2021,10.17455
Luxembourg,LUX,2022,11.169678
Luxembourg,LUX,2023,11.749724
Malaysia,MYS,1970,8.029954
Malaysia,MYS,1971,6.2558084
Malaysia,MYS,1972,6.1961727
Malaysia,MYS,1973,5.6462393
Malaysia,MYS,1974,5.0566297
Malaysia,MYS,1975,4.897927
Malaysia,MYS,1976,4.137609
Malaysia,MYS,1977,2.8693047
Malaysia,MYS,1978,2.5391796
Malaysia,MYS,1979,2.6952226
Malaysia,MYS,1980,3.2901187
Malaysia,MYS,1981,3.5273142
Malaysia,MYS,1982,3.1702032
Malaysia,MYS,1983,3.213416
Malaysia,MYS,1984,5.883321
Malaysia,MYS,1985,6.4829683
Malaysia,MYS,1986,6.458532
Malaysia,MYS,1987,7.548476
Malaysia,MYS,1988,8.279657
Malaysia,MYS,1989,6.836901
Malaysia,MYS,1990,4.94091
Malaysia,MYS,1991,4.3584156
Malaysia,MYS,1992,3.7214777
Malaysia,MYS,1993,4.1896806
Malaysia,MYS,1994,5.2703333
Malaysia,MYS,1995,4.620305
Malaysia,MYS,1996,3.4503624
Malaysia,MYS,1997,2.3939242
Malaysia,MYS,1998,2.6601143
Malaysia,MYS,1999,4.217979
Malaysia,MYS,2000,3.6815305
Malaysia,MYS,2001,3.1404245
Malaysia,MYS,2002,2.5936084
Malaysia,MYS,2003,2.2531734
Malaysia,MYS,2004,2.3196445
Malaysia,MYS,2005,2.2862406
Malaysia,MYS,2006,2.376686
Malaysia,MYS,2007,2.1808863
Malaysia,MYS,2008,2.6779191
Malaysia,MYS,2009,2.6289935
Malaysia,MYS,2010,2.3300164
Malaysia,MYS,2011,2.8877702
Malaysia,MYS,2012,3.0349357
Malaysia,MYS,2013,3.519573
Malaysia,MYS,2014,3.8796124
Malaysia,MYS,2015,4.0509195
Malaysia,MYS,2016,5.2360177
Malaysia,MYS,2017,6.661472
Malaysia,MYS,2018,6.67183
Malaysia,MYS,2019,6.774389
Malaysia,MYS,2020,7.542022
Malaysia,MYS,2021,7.9099846
Malaysia,MYS,2022,7.8370423
Malaysia,MYS,2023,7.8879204
Mexico,MEX,1965,8.934723
Mexico,MEX,1966,9.63311
Mexico,MEX,1967,10.291331
Mexico,MEX,1968,10.842834
Mexico,MEX,1969,10.475301
Mexico,MEX,1970,10.981713
Mexico,MEX,1971,10.142724
Mexico,MEX,1972,9.780028
Mexico,MEX,1973,9.648298
Mexico,MEX,1974,9.094654
Mexico,MEX,1975,7.784452
Mexico,MEX,1976,8.30845
Mexico,MEX,1977,8.738277
Mexico,MEX,1978,6.597964
Mexico,MEX,1979,6.7473717
Mexico,MEX,1980,5.803558
Mexico,MEX,1981,7.537363
Mexico,MEX,1982,6.8430967
Mexico,MEX,1983,6.308686
Mexico,MEX,1984,6.831296
Mexico,MEX,1985,7.82051
Mexico,MEX,1986,6.596593
Mexico,MEX,1987,6.118594
Mexico,MEX,1988,6.7846127
Mexico,MEX,1989,7.29338
Mexico,MEX,1990,6.590638
Mexico,MEX,1991,6.1577377
Mexico,MEX,1992,7.048654
Mexico,MEX,1993,7.0375476
Mexico,MEX,1994,5.3143926
Mexico,MEX,1995,6.9552665
Mexico,MEX,1996,7.4756446
Mexico,MEX,1997,6.2700806
Mexico,MEX,1998,5.7411356
Mexico,MEX,1999,7.1475673
Mexico,MEX,2000,6.9092364
Mexico,MEX,2001,6.0969934
Mexico,MEX,2002,5.2781215
Mexico,MEX,2003,4.4873405
Mexico,MEX,2004,5.093596
Mexico,MEX,2005,5.1062245
Mexico,MEX,2006,5.299336
Mexico,MEX,2007,4.920222
Mexico,MEX,2008,6.207635
Mexico,MEX,2009,4.6318965
Mexico,MEX,2010,6.112345
Mexico,MEX,2011,5.7437963
Mexico,MEX,2012,5.3235064
Mexico,MEX,2013,4.9361305
Mexico,MEX,2014,6.6127267
Mexico,MEX,2015,5.9951873
Mexico,MEX,2016,5.9304833
Mexico,MEX,2017,6.0061207
Mexico,MEX,2018,6.582444
Mexico,MEX,2019,6.904114
Mexico,MEX,2020,9.102366
Mexico,MEX,2021,10.009289
Mexico,MEX,2022,9.688394
Mexico,MEX,2023,8.60977
Middle Africa (EI),,1965,30.609398
Middle Africa (EI),,1966,30.963406
Middle Africa (EI),,1967,29.326124
Middle Africa (EI),,1968,29.433369
Middle Africa (EI),,1969,30.528046
Middle Africa (EI),,1970,32.459484
Middle Africa (EI),,1971,30.476757
Middle Africa (EI),,1972,30.10395
Middle Africa (EI),,1973,29.1642
Middle Africa (EI),,1974,27.922165
Middle Africa (EI),,1975,32.301186
Middle Africa (EI),,1976,31.781399
Middle Africa (EI),,1977,30.710556
Middle Africa (EI),,1978,27.703922
Middle Africa (EI),,1979,28.163765
Middle Africa (EI),,1980,28.338837
Middle Africa (EI),,1981,28.215582
Middle Africa (EI),,1982,30.263294
Middle Africa (EI),,1983,28.86474
Middle Africa (EI),,1984,31.727983
Middle Africa (EI),,1985,32.03566
Middle Africa (EI),,1986,33.393616
Middle Africa (EI),,1987,32.748535
Middle Africa (EI),,1988,31.649994
Middle Africa (EI),,1989,35.77543
Middle Africa (EI),,1990,34.691467
Middle Africa (EI),,1991,35.61161
Middle Africa (EI),,1992,37.62725
Middle Africa (EI),,1993,35.773342
Middle Africa (EI),,1994,35.178524
Middle Africa (EI),,1995,37.70459
Middle Africa (EI),,1996,37.72959
Middle Africa (EI),,1997,35.3655
Middle Africa (EI),,1998,35.892418
Middle Africa (EI),,1999,35.863304
Middle Africa (EI),,2000,35.756905
Middle Africa (EI),,2001,35.55424
Middle Africa (EI),,2002,33.806942
Middle Africa (EI),,2003,32.42518
Middle Africa (EI),,2004,30.940443
Middle Africa (EI),,2005,32.587154
Middle Africa (EI),,2006,32.71838
Middle Africa (EI),,2007,29.122578
Middle Africa (EI),,2008,28.30605
Middle Africa (EI),,2009,26.397179
Middle Africa (EI),,2010,24.694584
Middle Africa (EI),,2011,23.876019
Middle Africa (EI),,2012,21.23625
Middle Africa (EI),,2013,21.346636
Middle Africa (EI),,2014,21.816364
Middle Africa (EI),,2015,21.83359
Middle Africa (EI),,2016,22.616941
Middle Africa (EI),,2017,25.429018
Middle Africa (EI),,2018,27.28159
Middle Africa (EI),,2019,27.906118
Middle Africa (EI),,2020,32.45241
Middle Africa (EI),,2021,29.592716
Middle Africa (EI),,2022,28.086412
Middle Africa (EI),,2023,28.54401
Middle East (EI),,1965,1.2874815
Middle East (EI),,1966,1.3438165
Middle East (EI),,1967,1.4124267
Middle East (EI),,1968,1.4570227
Middle East (EI),,1969,1.5163959
Middle East (EI),,1970,1.4979973
Middle East (EI),,1971,1.4606311
Middle East (EI),,1972,1.65065
Middle East (EI),,1973,1.229105
Middle East (EI),,1974,1.4829272
Middle East (EI),,1975,1.6857339
Middle East (EI),,1976,1.7385004
Middle East (EI),,1977,1.7138894
Middle East (EI),,1978,2.2354455
Middle East (EI),,1979,1.8733089
Middle East (EI),,1980,1.9545642
Middle East (EI),,1981,1.8963494
Middle East (EI),,1982,1.7852999
Middle East (EI),,1983,1.5656056
Middle East (EI),,1984,1.4065453
Middle East (EI),,1985,1.3372977
Middle East (EI),,1986,1.3525908
Middle East (EI),,1987,1.5956079
Middle East (EI),,1988,1.5494938
Middle East (EI),,1989,1.2991644
Middle East (EI),,1990,1.5105488
Middle East (EI),,1991,1.0519542
Middle East (EI),,1992,1.552417
Middle East (EI),,1993,1.6983429
Middle East (EI),,1994,1.2618942
Middle East (EI),,1995,1.3795273
Middle East (EI),,1996,1.3410348
Middle East (EI),,1997,1.0870879
Middle East (EI),,1998,1.1438386
Middle East (EI),,1999,0.7723678
Middle East (EI),,2000,0.66751575
Middle East (EI),,2001,0.6831652
Middle East (EI),,2002,0.9313758
Middle East (EI),,2003,0.976231
Middle East (EI),,2004,1.1163353
Middle East (EI),,2005,1.0862219
Middle East (EI),,2006,1.2121121
Middle East (EI),,2007,1.0915815
Middle East (EI),,2008,0.5222268
Middle East (EI),,2009,0.45713624
Middle East (EI),,2010,0.6056134
Middle East (EI),,2011,0.61464113
Middle East (EI),,2012,0.6960286
Middle East (EI),,2013,0.7398078
Middle East (EI),,2014,0.62887776
Middle East (EI),,2015,0.5339151
Middle East (EI),,2016,0.6421373
Middle East (EI),,2017,0.67504835
Middle East (EI),,2018,0.53872687
Middle East (EI),,2019,1.3730363
Middle East (EI),,2020,1.2150754
Middle East (EI),,2021,1.0413007
Middle East (EI),,2022,1.1302989
Middle East (EI),,2023,1.6017053
Morocco,MAR,1965,20.195011
Morocco,MAR,1966,13.327538
Morocco,MAR,1967,11.18483
Morocco,MAR,1968,11.826927
Morocco,MAR,1969,13.944498
Morocco,MAR,1970,13.103195
Morocco,MAR,1971,13.923879
Morocco,MAR,1972,13.52638
Morocco,MAR,1973,9.094625
Morocco,MAR,1974,9.54244
Morocco,MAR,1975,7.134392
Morocco,MAR,1976,6.466088
Morocco,MAR,1977,7.8848395
Morocco,MAR,1978,7.705758
Morocco,MAR,1979,7.7190423
Morocco,MAR,1980,7.3711243
Morocco,MAR,1981,5.1364617
Morocco,MAR,1982,2.7842176
Morocco,MAR,1983,2.2804005
Morocco,MAR,1984,1.7123272
Morocco,MAR,1985,2.2006676
Morocco,MAR,1986,2.8153403
Morocco,MAR,1987,3.5068123
Morocco,MAR,1988,3.7663097
Morocco,MAR,1989,4.2317386
Morocco,MAR,1990,4.359246
Morocco,MAR,1991,4.3259
Morocco,MAR,1992,3.0396228
Morocco,MAR,1993,1.3822969
Morocco,MAR,1994,2.377947
Morocco,MAR,1995,1.7634826
Morocco,MAR,1996,5.402517
Morocco,MAR,1997,5.5313864
Morocco,MAR,1998,4.600728
Morocco,MAR,1999,2.058802
Morocco,MAR,2000,1.9685843
Morocco,MAR,2001,2.4725897
Morocco,MAR,2002,2.324444
Morocco,MAR,2003,3.6562476
Morocco,MAR,2004,3.4726167
Morocco,MAR,2005,2.0785131
Morocco,MAR,2006,2.0145028
Morocco,MAR,2007,2.0458598
Morocco,MAR,2008,1.8940094
Morocco,MAR,2009,4.7016606
Morocco,MAR,2010,5.875152
Morocco,MAR,2011,3.634734
Morocco,MAR,2012,3.1035635
Morocco,MAR,2013,5.094736
Morocco,MAR,2014,4.4455295
Morocco,MAR,2015,5.377317
Morocco,MAR,2016,5.58281
Morocco,MAR,2017,5.2757945
Morocco,MAR,2018,7.094625
Morocco,MAR,2019,7.5364637
Morocco,MAR,2020,7.5576315
Morocco,MAR,2021,7.532542
Morocco,MAR,2022,6.983913
Morocco,MAR,2023,8.444775
Netherlands,NLD,1965,0
Netherlands,NLD,1966,0
Netherlands,NLD,1967,0
Netherlands,NLD,1968,0
Netherlands,NLD,1969,0
Netherlands,NLD,1970,0
Netherlands,NLD,1971,0
Netherlands,NLD,1972,0
Netherlands,NLD,1973,0
Netherlands,NLD,1974,0
Netherlands,NLD,1975,0.31152147
Netherlands,NLD,1976,0.31017715
Netherlands,NLD,1977,0.31403565
Netherlands,NLD,1978,0.42992023
Netherlands,NLD,1979,0.38009283
Netherlands,NLD,1980,0.37478048
Netherlands,NLD,1981,0.4187573
Netherlands,NLD,1982,0.11066413
Netherlands,NLD,1983,0.09600716
Netherlands,NLD,1984,0.0068058204
Netherlands,NLD,1985,0.17216216
Netherlands,NLD,1986,0.2057705
Netherlands,NLD,1987,0.2552429
Netherlands,NLD,1988,0.30741832
Netherlands,NLD,1989,0.34333688
Netherlands,NLD,1990,0.28062096
Netherlands,NLD,1991,0.31914797
Netherlands,NLD,1992,0.34000126
Netherlands,NLD,1993,0.3742888
Netherlands,NLD,1994,0.4266582
Netherlands,NLD,1995,0.45612136
Netherlands,NLD,1996,0.56391287
Netherlands,NLD,1997,0.6360032
Netherlands,NLD,1998,0.7268235
Netherlands,NLD,1999,0.79479074
Netherlands,NLD,2000,0.9258585
Netherlands,NLD,2001,0.9883765
Netherlands,NLD,2002,1.1863465
Netherlands,NLD,2003,1.1635091
Netherlands,NLD,2004,1.5031251
Netherlands,NLD,2005,2.0780501
Netherlands,NLD,2006,2.3150837
Netherlands,NLD,2007,2.4174244
Netherlands,NLD,2008,2.9132164
Netherlands,NLD,2009,3.4302776
Netherlands,NLD,2010,3.1363819
Netherlands,NLD,2011,3.6624486
Netherlands,NLD,2012,3.7893715
Netherlands,NLD,2013,3.7412925
Netherlands,NLD,2014,3.7868385
Netherlands,NLD,2015,4.195137
Netherlands,NLD,2016,4.317329
Netherlands,NLD,2017,5.008647
Netherlands,NLD,2018,5.737526
Netherlands,NLD,2019,6.9867496
Netherlands,NLD,2020,10.121376
Netherlands,NLD,2021,11.943983
Netherlands,NLD,2022,15.030195
Netherlands,NLD,2023,17.788412
New Zealand,NZL,1970,38.82334
New Zealand,NZL,1971,41.630173
New Zealand,NZL,1972,41.19133
New Zealand,NZL,1973,39.16833
New Zealand,NZL,1974,40.951527
New Zealand,NZL,1975,43.82888
New Zealand,NZL,1976,39.667706
New Zealand,NZL,1977,36.976326
New Zealand,NZL,1978,39.497875
New Zealand,NZL,1979,44.850323
New Zealand,NZL,1980,46.991554
New Zealand,NZL,1981,47.484688
New Zealand,NZL,1982,43.100174
New Zealand,NZL,1983,44.462418
New Zealand,NZL,1984,43.45358
New Zealand,NZL,1985,41.613808
New Zealand,NZL,1986,42.985947
New Zealand,NZL,1987,42.21186
New Zealand,NZL,1988,42.28657
New Zealand,NZL,1989,41.45156
New Zealand,NZL,1990,41.42692
New Zealand,NZL,1991,40.412006
New Zealand,NZL,1992,37.46697
New Zealand,NZL,1993,40.20715
New Zealand,NZL,1994,41.244785
New Zealand,NZL,1995,42.02623
New Zealand,NZL,1996,39.501217
New Zealand,NZL,1997,35.658745
New Zealand,NZL,1998,38.804768
New Zealand,NZL,1999,35.58187
New Zealand,NZL,2000,36.38399
New Zealand,NZL,2001,32.670124
New Zealand,NZL,2002,35.151485
New Zealand,NZL,2003,34.32088
New Zealand,NZL,2004,38.005898
New Zealand,NZL,2005,34.67214
New Zealand,NZL,2006,34.872375
New Zealand,NZL,2007,35.475273
New Zealand,NZL,2008,34.49207
New Zealand,NZL,2009,37.96705
New Zealand,NZL,2010,38.80251
New Zealand,NZL,2011,39.607246
New Zealand,NZL,2012,36.963455
New Zealand,NZL,2013,36.980663
New Zealand,NZL,2014,37.562542
New Zealand,NZL,2015,38.143593
New Zealand,NZL,2016,38.86099
New Zealand,NZL,2017,37.031902
New Zealand,NZL,2018,38.040825
New Zealand,NZL,2019,36.802734
New Zealand,NZL,2020,39.092396
New Zealand,NZL,2021,40.126682
New Zealand,NZL,2022,43.183537
New Zealand,NZL,2023,42.266953
Non-OECD (EI),,1965,4.826869
Non-OECD (EI),,1966,4.963349
Non-OECD (EI),,1967,4.843007
Non-OECD (EI),,1968,5.2667813
Non-OECD (EI),,1969,5.385358
Non-OECD (EI),,1970,5.518117
Non-OECD (EI),,1971,5.4382887
Non-OECD (EI),,1972,5.416345
Non-OECD (EI),,1973,5.332505
Non-OECD (EI),,1974,5.604419
Non-OECD (EI),,1975,5.5119343
Non-OECD (EI),,1976,5.612839
Non-OECD (EI),,1977,5.7802477
Non-OECD (EI),,1978,6.044106
Non-OECD (EI),,1979,6.158626
Non-OECD (EI),,1980,6.493698
Non-OECD (EI),,1981,6.549335
Non-OECD (EI),,1982,6.3824453
Non-OECD (EI),,1983,6.4521217
Non-OECD (EI),,1984,6.7084885
Non-OECD (EI),,1985,6.8958416
Non-OECD (EI),,1986,6.9710155
Non-OECD (EI),,1987,6.878507
Non-OECD (EI),,1988,6.9893055
Non-OECD (EI),,1989,7.025821
Non-OECD (EI),,1990,7.1151247
Non-OECD (EI),,1991,7.3422627
Non-OECD (EI),,1992,7.428621
Non-OECD (EI),,1993,7.850392
Non-OECD (EI),,1994,8.244929
Non-OECD (EI),,1995,8.434245
Non-OECD (EI),,1996,8.246289
Non-OECD (EI),,1997,8.315459
Non-OECD (EI),,1998,8.618833
Non-OECD (EI),,1999,8.523806
Non-OECD (EI),,2000,8.497978
Non-OECD (EI),,2001,8.386206
Non-OECD (EI),,2002,8.203019
Non-OECD (EI),,2003,7.757443
Non-OECD (EI),,2004,7.952403
Non-OECD (EI),,2005,7.8586345
Non-OECD (EI),,2006,7.8271375
Non-OECD (EI),,2007,7.831584
Non-OECD (EI),,2008,8.189321
Non-OECD (EI),,2009,8.217654
Non-OECD (EI),,2010,8.459824
Non-OECD (EI),,2011,8.234482
Non-OECD (EI),,2012,8.601038
Non-OECD (EI),,2013,9.067599
Non-OECD (EI),,2014,9.470981
Non-OECD (EI),,2015,9.627703
Non-OECD (EI),,2016,10.169489
Non-OECD (EI),,2017,10.491671
Non-OECD (EI),,2018,10.964002
Non-OECD (EI),,2019,11.438448
Non-OECD (EI),,2020,12.211476
Non-OECD (EI),,2021,12.493695
Non-OECD (EI),,2022,13.161089
Non-OECD (EI),,2023,13.424348
North America,,1965,6.206734
North America,,1966,6.148921
North America,,1967,6.45024
North America,,1968,6.1860657
North America,,1969,6.523922
North America,,1970,6.3648534
North America,,1971,6.566163
North America,,1972,6.6073604
North America,,1973,6.4941077
North America,,1974,7.1910634
North America,,1975,7.209398
North America,,1976,6.8448977
North America,,1977,6.0070124
North America,,1978,6.737545
North America,,1979,6.7781906
North America,,1980,7.003194
North America,,1981,7.2607903
North America,,1982,8.025408
North America,,1983,8.481239
North America,,1984,8.282627
North America,,1985,8.044863
North America,,1986,8.156121
North America,,1987,7.523567
North America,,1988,6.8534155
North America,,1989,7.1436024
North America,,1990,7.548711
North America,,1991,7.6509905
North America,,1992,7.3392057
North America,,1993,7.587526
North America,,1994,7.21895
North America,,1995,7.7230263
North America,,1996,8.055812
North America,,1997,7.994956
North America,,1998,7.461662
North America,,1999,7.514163
North America,,2000,7.0545917
North America,,2001,6.335138
North America,,2002,6.8597617
North America,,2003,6.794182
North America,,2004,6.7095814
North America,,2005,6.9672565
North America,,2006,7.2596183
North America,,2007,7.052082
North America,,2008,7.7691727
North America,,2009,8.391672
North America,,2010,8.307554
North America,,2011,9.317434
North America,,2012,9.390923
North America,,2013,9.569816
North America,,2014,9.66914
North America,,2015,9.90156
North America,,2016,10.614854
North America,,2017,11.289691
North America,,2018,11.0867405
North America,,2019,11.363486
North America,,2020,12.78708
North America,,2021,12.6969
North America,,2022,13.350807
North America,,2023,13.364486
North America (EI),,1965,6.2414126
North America (EI),,1966,6.1825986
North America (EI),,1967,6.4920335
North America (EI),,1968,6.222622
North America (EI),,1969,6.5646906
North America (EI),,1970,6.412513
North America (EI),,1971,6.5960116
North America (EI),,1972,6.6472516
North America (EI),,1973,6.53802
North America (EI),,1974,7.2458115
North America (EI),,1975,7.261692
North America (EI),,1976,6.884686
North America (EI),,1977,6.0351725
North America (EI),,1978,6.7753673
North America (EI),,1979,6.8133984
North America (EI),,1980,7.0433626
North America (EI),,1981,7.306324
North America (EI),,1982,8.077995
North America (EI),,1983,8.53269
North America (EI),,1984,8.332968
North America (EI),,1985,8.08194
North America (EI),,1986,8.190632
North America (EI),,1987,7.5464478
North America (EI),,1988,6.8613544
North America (EI),,1989,7.1719646
North America (EI),,1990,7.5806355
North America (EI),,1991,7.6841364
North America (EI),,1992,7.3732147
North America (EI),,1993,7.63575
North America (EI),,1994,7.2728324
North America (EI),,1995,7.783537
North America (EI),,1996,8.121543
North America (EI),,1997,8.066691
North America (EI),,1998,7.523728
North America (EI),,1999,7.568915
North America (EI),,2000,7.1246896
North America (EI),,2001,6.404735
North America (EI),,2002,6.941233
North America (EI),,2003,6.877569
North America (EI),,2004,6.791637
North America (EI),,2005,7.0608945
North America (EI),,2006,7.378302
North America (EI),,2007,7.1700478
North America (EI),,2008,7.898313
North America (EI),,2009,8.531648
North America (EI),,2010,8.448078
North America (EI),,2011,9.475899
North America (EI),,2012,9.54339
North America (EI),,2013,9.712809
North America (EI),,2014,9.820934
North America (EI),,2015,10.063558
North America (EI),,2016,10.782494
North America (EI),,2017,11.461119
North America (EI),,2018,11.248512
North America (EI),,2019,11.528231
North America (EI),,2020,12.961126
North America (EI),,2021,12.859207
North America (EI),,2022,13.518269
North America (EI),,2023,13.540116
North Macedonia,MKD,1997,8.866941
North Macedonia,MKD,1998,9.439985
North Macedonia,MKD,1999,12.636175
North Macedonia,MKD,2000,11.215343
North Macedonia,MKD,2001,6.3362026
North Macedonia,MKD,2002,7.790694
North Macedonia,MKD,2003,12.461907
North Macedonia,MKD,2004,13.524393
North Macedonia,MKD,2005,13.111357
North Macedonia,MKD,2006,14.148088
North Macedonia,MKD,2007,8.686331
North Macedonia,MKD,2008,7.469895
North Macedonia,MKD,2009,11.460457
North Macedonia,MKD,2010,19.919966
North Macedonia,MKD,2011,11.718409
North Macedonia,MKD,2012,9.136693
North Macedonia,MKD,2013,14.449203
North Macedonia,MKD,2014,12.526906
North Macedonia,MKD,2015,18.58167
North Macedonia,MKD,2016,18.150696
North Macedonia,MKD,2017,11.816666
North Macedonia,MKD,2018,17.191956
North Macedonia,MKD,2019,11.507519
North Macedonia,MKD,2020,14.104892
North Macedonia,MKD,2021,15.087526
North Macedonia,MKD,2022,13.53376
North Macedonia,MKD,2023,16.80518
Norway,NOR,1977,64.2686
Norway,NOR,1978,64.17826
Norway,NOR,1979,65.86465
Norway,NOR,1980,65.252464
Norway,NOR,1981,68.59788
Norway,NOR,1982,69.16161
Norway,NOR,1983,71.88228
Norway,NOR,1984,71.13633
Norway,NOR,1985,69.52918
Norway,NOR,1986,66.9773
Norway,NOR,1987,68.43144
Norway,NOR,1988,69.97984
Norway,NOR,1989,71.44203
Norway,NOR,1990,72.811485
Norway,NOR,1991,71.46894
Norway,NOR,1992,72.294014
Norway,NOR,1993,72.03018
Norway,NOR,1994,69.63217
Norway,NOR,1995,70.7371
Norway,NOR,1996,65.946396
Norway,NOR,1997,66.40924
Norway,NOR,1998,67.286934
Norway,NOR,1999,68.50685
Norway,NOR,2000,72.06706
Norway,NOR,2001,68.34192
Norway,NOR,2002,69.676445
Norway,NOR,2003,64.094444
Norway,NOR,2004,64.82211
Norway,NOR,2005,70.054535
Norway,NOR,2006,67.06134
Norway,NOR,2007,68.991585
Norway,NOR,2008,70.40429
Norway,NOR,2009,68.66158
Norway,NOR,2010,65.90388
Norway,NOR,2011,66.96794
Norway,NOR,2012,70.38137
Norway,NOR,2013,68.147934
Norway,NOR,2014,69.13617
Norway,NOR,2015,68.887825
Norway,NOR,2016,70.25825
Norway,NOR,2017,70.08074
Norway,NOR,2018,69.32386
Norway,NOR,2019,67.9902
Norway,NOR,2020,72.076904
Norway,NOR,2021,72.32895
Norway,NOR,2022,70.739914
Norway,NOR,2023,72.0911
OECD (EI),,1965,7.11917
OECD (EI),,1966,7.1703672
OECD (EI),,1967,7.0865045
OECD (EI),,1968,6.8530717
OECD (EI),,1969,6.720366
OECD (EI),,1970,6.5450907
OECD (EI),,1971,6.6447306
OECD (EI),,1972,6.59348
OECD (EI),,1973,6.271863
OECD (EI),,1974,6.966884
OECD (EI),,1975,7.098897
OECD (EI),,1976,6.534258
OECD (EI),,1977,6.448469
OECD (EI),,1978,6.710721
OECD (EI),,1979,6.8290915
OECD (EI),,1980,6.9862127
OECD (EI),,1981,7.2555513
OECD (EI),,1982,7.7158685
OECD (EI),,1983,8.035589
